PS_alpha_ch0,PS_alpha_ch1,PS_alpha_ch2,PS_alpha_ch3,PS_alpha_ch4,PS_alpha_ch5,PS_alpha_ch6,PS_alpha_ch7,PS_alpha_ch8,PS_alpha_ch9,PS_alpha_ch10,PS_alpha_ch11,PS_alpha_ch12,PS_alpha_ch13,PS_alpha_ch14,PS_alpha_ch15,PS_alpha_ch16,PS_alpha_ch17,PS_alpha_ch18,PS_alpha_ch19,PS_alpha_ch20,PS_alpha_ch21,PS_alpha_ch22,PS_alpha_ch23,PS_alpha_ch24,PS_alpha_ch25,PS_alpha_ch26,PS_alpha_ch27,PS_alpha_ch28,PS_alpha_ch29,PS_alpha_ch30,PS_alpha_ch31,PS_alpha_ch32,PS_alpha_ch33,PS_alpha_ch34,PS_alpha_ch35,PS_alpha_ch36,PS_alpha_ch37,PS_alpha_ch38,PS_alpha_ch39,PS_alpha_ch40,PS_alpha_ch41,PS_alpha_ch42,PS_alpha_ch43,PS_alpha_ch44,PS_alpha_ch45,PS_alpha_ch46,PS_alpha_ch47,PS_alpha_ch48,PS_alpha_ch49,PS_alpha_ch50,PS_alpha_ch51,PS_alpha_ch52,PS_alpha_ch53,PS_alpha_ch54,PS_alpha_ch55,PS_alpha_ch56,PS_alpha_ch57,PS_alpha_ch58,PS_alpha_ch59,PS_alpha_ch60,PS_alpha_ch61,PS_alpha_ch62,PS_alpha_ch63,PS_alpha_ch64,PS_alpha_ch65,PS_alpha_ch66,PS_alpha_ch67,PS_alpha_ch68,PS_alpha_ch69,PS_alpha_ch70,PS_alpha_ch71,PS_alpha_ch72,PS_alpha_ch73,PS_alpha_ch74,PS_alpha_ch75,PS_alpha_ch76,PS_alpha_ch77,PS_alpha_ch78,PS_alpha_ch79,PS_alpha_ch80,PS_alpha_ch81,PS_alpha_ch82,PS_alpha_ch83,PS_alpha_ch84,PS_alpha_ch85,PS_alpha_ch86,PS_alpha_ch87,PS_alpha_ch88,PS_alpha_ch89,PS_alpha_ch90,PS_alpha_ch91,PS_alpha_ch92,PS_alpha_ch93,PS_alpha_ch94,PS_alpha_ch95,PS_alpha_ch96,PS_alpha_ch97,PS_alpha_ch98,PS_alpha_ch99,PS_alpha_ch100,PS_alpha_ch101,PS_alpha_ch102,PS_alpha_ch103,PS_alpha_ch104,PS_alpha_ch105,PS_alpha_ch106,PS_alpha_ch107,PS_alpha_ch108,PS_alpha_ch109,PS_alpha_ch110,PS_alpha_ch111,PS_alpha_ch112,PS_alpha_ch113,PS_alpha_ch114,PS_alpha_ch115
1626661.9658754226,1853412.8289802151,1658178.2513415783,1599365.7962788704,1672088.0212531434,1839330.9574760904,1986456.787135126,1938205.9357677463,1874690.498862447,2140999.5766840638,1897238.4102079945,2360891.4861203097,2659644.0510844085,2361285.947288672,2078839.314834956,2542221.2357922834,3425379.5492285043,2940430.5983367283,2615233.818051018,3511869.566345386,3105497.514880223,6034928.427391095,5082949.249412995,5610272.438604773,5168416.70087571,5968258.460464188,4065529.4633118263,4000143.333587556,2514553.2792754155,2634264.4695297335,2769181.7650085697,2976795.0331200417,2208693.9755634572,2152319.0641333167,3053210.4081089413,2013460.8657826455,2590574.133403821,2828018.983253747,2123405.337558524,1662736.8903587651,1696162.1312028272,1646886.5542721655,1699455.693166252,1556039.0700193427,1671457.100028142,1705430.3870132244,1733278.453160214,1940185.3522572098,1859789.2011552213,1845483.5929868699,2388310.619194063,2683713.4522789936,1918726.8492228058,2069955.4607431476,2236647.509625266,2868133.8218853506,2765201.747501488,2077307.5551480511,3498858.439679109,2985666.3480575974,5283669.846051016,6342343.740847915,5180149.580283648,5476492.237529933,4611626.021078559,4252518.750007305,3060802.09808506,2325884.357868623,2359884.0805623936,3013000.341366195,2595850.3607639293,1761397.1863373122,1846968.385606209,2350704.3697892083,2020792.4871002585,2418800.428210914,2992649.8235847033,1899732.0399443482,2685915.301589174,2287767.9297440755,2923094.5741066816,1952073.4592892807,2072859.2119706308,2238743.632258224,2161295.318621725,1992540.7148863687,2526943.426049989,2113154.500079453,2146999.179945939,2944193.778488577,5292136.535030302,4717800.697557329,5930178.713601662,5132036.814312813,3486303.7630237094,2958622.7502160785,3696047.5528708384,3085616.2508243225,4464707.25035837,3701105.3000352415,5477452.321473279,5036671.911009943,5139198.941694811,4683539.2871016795,4539888.571831201,4107801.4150658827,4174995.354772029,3368066.422243758,3138702.772475527,2960580.4775100923,3298953.745406243,3895459.2380873016,4644377.395968198,4378728.063784657,3845766.2148102126,3510057.2850821093
2289493.013804035,3904702.0983135463,2862318.421136883,2780070.0913274246,3157820.017400175,2449670.2744082157,2817850.737128985,2959783.2245349814,3933497.2004851084,3538633.520791492,2850916.7407891657,2567620.182488545,3184680.7778955824,2959182.679688486,4773446.550105011,3682040.6686788676,5999351.208046077,4285620.269947831,4882349.594833117,5455945.107294584,5976646.01742409,9595146.74945249,7526289.6419568965,6273503.3347601,7685752.216139562,8969322.938204248,6464129.395945594,5576062.9994974015,5536237.752880374,5875414.595349776,6882610.99285524,6220861.140523345,3760742.433700996,3386912.916640697,4694863.367000337,3263862.536453634,3075750.385125795,4880324.363642075,4949731.861756087,2124986.4026774275,2538349.8153249677,1752499.7235992476,2162277.5364062823,1660197.6016715951,2879398.837205137,3067449.637002801,2875704.710490418,3025200.010392018,3142859.472757395,2652985.831314028,2990902.426959256,3357159.419914335,2861218.418844085,3991301.2370361276,4064879.0334841115,5189402.37038361,5053277.295218481,5088678.261088377,6832840.440644972,6090866.124227398,10372206.764435751,6266265.620776709,8120520.503364101,8729097.827746198,8722181.401057737,8250816.290838224,6848241.064230687,4260393.408142523,5097277.223164111,5511461.199604424,6375586.7595229745,4024004.264389312,3668308.8303554617,4430392.868302324,2689154.08475718,3534426.7314195703,5141048.590571648,3812556.0051823454,5226065.696673271,4605358.070848583,4496617.4910735935,3690211.7859811382,4416381.682252653,2497600.1904522013,4908468.340030837,3378765.71181156,4984490.215994507,3299071.2752444786,4824837.2910043765,4412257.220121345,6559767.074816169,8163611.530228332,6710850.535861854,8242250.467318384,5467337.874336346,6214484.058617559,5502276.432090168,7120969.361151394,5846101.565022015,8159904.6360528665,6717373.618796765,8238870.873053828,6151481.752537382,8028166.7449172065,5963249.800306161,7275260.771842727,5651272.3226228915,6191176.0188065795,6397591.7127903085,6523417.238265651,6793100.911329982,7453218.857461764,7652550.202746224,7155453.821527299,6982541.1536804205,6804012.8057563575
2639100.6265788884,3079673.9802316395,2222856.193239671,2132276.897759279,2111857.9953772775,2223786.8431930495,2318771.4873613766,2362441.643076098,2409407.7986635277,2253163.9598351284,2551982.3739000377,2552313.6920847273,2679375.524214599,2759457.7336310446,3333258.0048624775,2844337.8460948267,3749149.055565409,3146664.9669650625,2644595.843616205,3604029.632272007,3843458.6876267404,5075215.809053133,4717970.223738979,4005457.170848445,4671463.546506093,5145578.170406031,4154407.9744742718,3964118.368812386,4196182.360297171,4259282.843623004,4811141.286325215,3959083.430718791,2287288.083128335,2346565.3858219846,3725246.55603867,2481577.8770059715,2908061.2427202514,3229166.8194202143,2405422.5189204593,2367570.8332271506,2503512.120262517,2255508.172977988,2149058.934856336,2388455.796594439,2648409.2472183867,2762279.2726701437,2414160.2873034566,2018773.1019810895,1947553.737268301,2770831.1831412553,2622279.4860175806,2708676.387770451,2262741.6610437282,3017638.4707883224,2347560.1692387215,3107695.872820975,3607372.1986444476,2498746.956844631,4044055.9388210787,3653961.230191147,4521241.381183213,4761248.198180323,4711972.550399654,4502381.963587852,4879467.320870582,4507205.039724434,4588130.972981577,3521838.409796043,3795532.0258177924,4408071.485367827,4073066.198474865,2881298.7114305585,2953303.2160162083,3350127.2114367043,2378351.1456007664,2955866.65051785,3510451.8311019554,2763664.223815994,3590940.393652375,3511659.814392486,2821246.5096328184,2920988.0098744803,2964178.529629936,2362728.7827474126,2542750.4406406083,2709677.1483641984,3339846.45580607,2758653.325675026,3993891.8516761097,3258138.064918062,3687996.500157866,4976191.31679857,3765375.061738587,4898418.799885423,3822813.887270827,4283393.950321584,3770598.1272525857,4626513.429750365,3724595.7475386285,4879580.657433145,3643389.1276184605,4735880.245746164,3828628.4346577744,4476236.224738168,3914670.6733474894,4119210.5063965176,3608559.818613018,4129271.371898961,4010462.0528773065,4132282.558784414,4255345.360004448,4276818.976728486,4275132.2649834445,4214532.366910916,4129802.3791054008,4071714.6796907103
2563879.298615574,1728308.407599504,2367897.388786483,1947959.1137130444,2578392.451067944,1843923.1502046075,1431498.605166304,1507522.1846597646,2836294.2924229405,2228549.2855398757,1446873.2749569537,1424038.4214320187,1292730.68544843,1492861.9670303771,2280738.5638546147,1412784.7335169767,1417707.3504062928,1377711.1560370491,1389997.7506331557,1482049.1152421958,1454360.4500026323,1725242.2565897184,2794333.1576111293,3417929.097803178,2189073.2989787944,1501170.560903089,3056772.480853801,3511662.1231417526,1553226.976789577,2261671.8931032023,3061913.2163166096,3181108.9124479108,1543545.6417609863,3502681.4131164732,3121478.80957481,1463946.1824056248,1301185.6652383835,1452018.3745475383,2303913.4572763667,1906729.655075416,1568942.5527055308,1532953.6782761153,1668689.403671978,1815686.6478084552,1458591.0148942654,1456740.9365304317,1453775.3355063521,1478064.8515766973,1458719.0904130547,1465643.9160176178,1470571.523886964,1364566.079698373,1290220.6657426483,1490519.398510851,1552370.1327315983,1464714.316332755,1268113.4349569315,1614923.802694638,1384439.2533888803,1453005.675452933,1482746.3448818307,1559435.8066323523,2358731.5562489037,1548128.916200288,1469723.5941339093,1609524.6667757719,1613036.6451860536,1457683.6761899246,1478917.7309526945,1573171.9927970218,1673710.6407720232,1521187.7711974867,1504166.4374272367,1555898.7158093743,1456265.9164744355,1239239.620143358,1447450.8584588652,1479113.3656406256,2773276.6308292914,1543475.9944738166,1595973.0956603878,1576996.5001825613,1549362.4914642805,1454053.3850698087,2020884.1781420382,1473725.73185758,1684162.1222295905,1481622.884533381,1742577.750237477,1451575.2324991233,2933926.3892279575,1832682.2200668752,3285375.40481731,2051795.313441529,3251795.7210942297,1794597.0479744624,3308187.066948791,1667586.5993046628,3622902.888199929,1708911.1206832272,3551902.0063510756,2081292.7466102676,3648095.125644988,2804762.7009191504,3524696.263424802,2876869.769818399,3756246.4562520087,1879296.6849975036,3327907.472036459,2996901.3768061087,2542645.127774706,2681986.4578064783,2829607.01671897,2978575.0443857745,3263632.5580440527,3370957.6672958895
2158095.7633899604,2137161.0625784313,1708558.025264455,1832760.4283943225,1969126.6802437527,1691202.590583335,1665639.4636735595,1824538.5877624056,2357193.323081471,1747126.7032350374,1575974.5772786075,1698686.12353133,2788369.2330551166,2449018.652111704,2678481.321081505,2545324.4663630417,2987967.796048223,2538684.5716297235,2485801.355675062,2174450.636442177,2133524.058140718,2625074.702701306,3036453.4171374314,2978856.2133870875,2281942.7340136664,1986872.2605929356,2571492.9544856916,2972068.982380843,2635797.6654344006,2426536.5752953906,2563432.9123033127,2094136.1918116834,2158004.630715329,1846466.5432616586,2187791.5787669104,1727448.833944532,2264841.6024077535,1950326.8198144794,2425678.5624939622,2235605.942355497,2109509.718461593,2122671.362059991,2244439.006370856,2914863.713747828,2744797.9903395134,2304066.2963804267,2167269.7102128644,2133908.8424370284,2268879.2707434013,1980558.553088935,1942541.2087709748,3019360.4664097102,2051454.0100023411,2265108.42321302,1912021.9112032684,4078003.5137773226,1691416.7875299465,1865626.7573531854,1778639.0746768832,1807897.0437574545,2356214.724479986,2166327.074594899,2248644.8126882394,2196395.8804140924,2092020.8975370347,2308648.3284380916,2624840.359328464,2289927.550578581,2066416.1953267439,2140942.162586714,2269746.602054361,2432939.6864834805,2554436.6420005946,2614144.007198466,2269007.4295795234,2351475.1785339434,1949767.1136316766,2591027.216546521,2343225.524152049,2540550.8913007947,2176903.069736205,2662520.69789,2133061.072101882,2161048.381210033,2347424.268228557,3013241.9152965355,2269362.136732403,2322411.1410053265,2668996.563084503,2569325.2559224623,3134654.022299543,2850557.285216254,2238742.276681096,2005667.65475311,2945696.7806853103,2744005.6262546936,2970762.7239911915,2634052.786697683,3013337.740838726,2452302.2848882396,2118136.012830937,2492696.5046075135,2066631.2983928472,2665597.3451630888,2787736.4088765783,1890601.6503172852,2546632.5143692526,2321394.185048844,2822354.422898603,2710502.52424628,2482639.7779302965,2528016.196199528,2549209.213075294,2826540.084012971,2796320.502239813,2823698.919078784
2109655.1243169187,2379144.2906163484,1996064.2838281891,1998974.2150953473,2094690.9228029381,2810939.6059263824,2872583.2731113434,3189306.6347253737,3925228.7066389634,3294467.824526793,2398422.3639759114,2944000.404097178,2995470.007486386,3818443.441227624,4134164.0479425346,4452077.60767944,4641429.74057509,4328265.998922462,5790818.030224489,4154703.776537911,4287780.531628591,2919056.38432177,3173337.929482218,4163100.025916496,2988402.712911928,3038072.3479489405,3496300.0955143045,5208485.974189146,4202979.358015039,4758301.617677159,5500283.87383488,5536439.270955418,3337828.726613264,3071843.525897897,4164405.6109555014,2404233.5386197474,3151082.551391661,3434619.6356989234,3275602.363094176,2100541.357695933,2251724.048375603,1979872.7800398252,1969319.7414792867,1823495.2301427051,2254228.414123543,2990403.6705391947,3320189.562979715,3830585.1859563366,3624297.7621148666,2325677.986822597,2737141.581125537,3072573.9116695216,3051649.5297321426,3726377.449668032,3408104.0093726986,5025216.947288389,4524316.755844687,4099839.0488679614,4782546.002448484,4376845.17843055,3591921.2996276207,3712588.645186319,4031094.607818185,3290500.340435034,3333698.5393465785,3508535.2193921874,3842575.1401423602,3321080.024654441,4237146.111240725,4011761.472455071,3855300.7773919087,2802723.030552601,3105270.256508906,3813998.3708564453,2508847.6292309654,3099638.203373509,3434709.1452822317,2972412.54173913,4214450.936333535,3881813.625820796,3185208.7605533954,2796955.2230369775,2612371.6705935025,2593542.2059670906,2917594.981764365,2524865.0656817085,2861225.8290092507,2418998.9791407185,3088567.2751725316,2873832.0880388306,4633237.831771114,4027602.675840132,4174231.5397196775,4146804.3407231197,4490339.794306238,4063658.1776014166,4496337.7317050425,3907424.824719739,4316804.687374679,3868228.3048959635,4796127.586669005,4166988.410326387,4786022.148227695,4226451.913494007,4659662.17156445,4332103.112771777,4970266.98579559,4111990.3649933985,4217830.475924106,4051705.9537922805,3719581.4249716033,3753536.446042147,3920306.125311229,4145291.398336561,4241130.869793296,4265340.362333213
1462122.6657409607,1793692.0132121476,1457027.4059001585,1273113.7242865076,1566163.1590267592,1772010.7092518369,1543143.8162921509,1569981.249817278,1810636.9042994636,1719946.9264801247,1397913.183101524,1913102.4527097465,1941336.8732352227,1900484.5828977157,2136444.563179978,2161026.1077541206,2629202.7931465646,2781526.7675531846,2182580.007797015,2959405.9038919467,3089410.1843654974,2853888.259843888,2758214.3241618546,2936604.7043835977,3239926.5499601103,2954630.1409249566,3326977.6233739792,2732785.5166851967,2279882.9617945463,2352949.222440846,2221328.679574537,2069400.3204933808,1902190.5880469135,1841346.569847556,2052454.5455020308,1431788.102000994,2078004.4298570934,2996175.303811557,1969723.0278270182,1420677.3069545631,1791966.5035108218,1381417.0373950228,1220672.9169487185,1601971.9137856208,2006730.477804318,1616622.8074798759,1525655.0323119005,1692241.1020010074,1711647.8091594358,1467023.2974240924,1962436.7491179227,2238146.0537900776,1888916.5301236715,1940541.6013030233,2239056.972559832,2780960.049024285,2797135.348976724,2171215.0732648424,2830186.5816259985,3102021.8233287814,3090834.2071329155,3144248.15350406,3578354.0195953636,3641111.769608085,3073025.6378397904,3875644.001817919,2573411.2294700323,2156725.054988269,2255771.497005354,2172638.501322441,2185718.020781358,1998161.1407497034,1952109.7716834776,1911568.2536565056,1456888.7690669007,1994986.4350830477,2756705.0756433536,2184577.41239292,2053430.1340066493,2051995.629420651,2048143.364182263,2098074.5605876422,1907210.0105071657,1972963.369940046,2063628.0794451276,2280502.135976141,2175161.0822446365,2320680.101468046,2280552.9319847557,2764171.671525182,3189563.3213050463,3362804.407469391,3334002.3204841465,3442348.5571889114,3101038.3519732654,2716094.102664833,3216359.4514849526,2999430.6163924043,3362347.468459506,3551766.405553745,3268854.3344523367,3593529.205261116,3336959.9688152648,3540183.103819786,3646224.102703489,3682821.651738718,2765187.779261839,2537374.2033750652,3456438.668941282,3481799.7992722807,3715108.5005844478,3750777.342505507,3760190.4628554,3791966.448974713,3763738.7893591947,3672913.6533273426
2807407.059542425,3435839.0577157857,2308846.1060838317,2406594.763306546,2082312.3323378188,2301418.944214056,2220309.1690806,2864694.3637615726,3185147.9156651148,2681652.1330103255,2604666.795791964,3242764.6563670873,5016012.545008843,3794743.274007995,3625993.0071132956,4669067.59073971,6318551.1119923275,5296721.002938757,4645951.217723201,6262040.536980322,6447017.77335514,8656749.458548578,6402406.404539466,6440704.278099492,6511527.079276194,7967748.800466781,5851073.129575562,5534654.107655405,3902770.861613339,4180777.659001989,5124144.216859036,5122479.5393801415,2815700.675161127,2587384.0807935563,3883281.2093369267,3098267.5566120795,4032061.6293575447,4619181.46527292,3012278.4171202905,2152777.0334333037,2253728.2615468884,1751403.6726679413,2504362.289812559,1631269.04254811,2625847.173750294,2359566.9730247627,2116152.7440938754,2250787.9509165967,1805978.7883828755,2496837.7971064635,3728537.261387952,4800590.869061592,4160151.2289340007,3442055.907820433,4791323.585509144,5561523.5958886705,5155292.765905784,3092581.4544989406,4844689.129279795,5676266.650042279,7121214.2648035,5958636.069330104,5700877.389115924,4911498.588955147,6937521.944724046,4506938.600082804,4751382.789226181,3742002.4030641424,2880192.8018392385,4341555.820728558,4149927.5660430035,4632006.138884955,4294951.189210582,4410500.105569439,2743193.639325199,3561523.2611759687,4464038.165167943,3440471.602411167,4182913.4911460974,4507679.744650392,3197088.127934794,3702331.5728285066,3516051.011294374,2728567.4751827004,3097039.5420917356,3066996.9443927803,3294287.918196791,3009719.916739334,3702415.4846635507,3269646.20580113,6395361.096641422,5287065.943545717,6693472.9990046555,5681707.4989310615,4218721.324319872,4770227.644909676,4690609.407162954,4985327.366736288,5860656.020214306,5410803.27834542,6327839.210644407,5715520.17064086,5792736.534623459,5675963.279258637,4870500.7234368855,5424861.7997361785,4741590.917954958,4573575.571923554,4774019.55870559,4483392.170829899,4278781.157547181,4751720.495931437,5109564.620801991,4677346.634288899,4638850.472428341,4783380.052669801
1077421.2539911717,1286220.5302883594,1210316.972671553,1211540.2175943647,1466404.4131725165,1464822.4215766122,1403930.8695589653,1380363.3975024854,2163053.894946848,2159549.0589573486,1357268.2510460773,1192201.3465346182,1211687.8853561648,1323439.2061730982,2479022.9208592307,1311809.2212649232,2151539.980711219,1724270.9353515515,2252325.4418169186,2570302.936220472,2183011.135049927,2206542.482239596,2760516.329370279,3105118.0511591905,2678933.6157723595,2343462.8270147755,3115287.9851316432,3141965.216412428,2628621.705535547,2681365.5280976845,2984935.5582827255,3248422.3280892926,1657583.1383904314,1485505.0952606085,2311111.047694851,1431226.3930941345,1243579.1980257186,2416368.865379519,2750618.46376799,1177793.1275642097,1381952.5257986505,1282258.3229108434,1222133.044227655,1306910.1739464107,1491707.5039945124,1517041.4860198672,1440017.7880309948,2291452.844174589,2219123.6390897366,1364046.3956980759,1195452.2512164009,1186290.3364012104,1302756.1720727822,2739414.7326989495,1297407.7090355428,2076665.810883617,1706428.250620677,2570596.298074439,2986482.7213552003,2042540.8507939181,2755152.069419787,3793941.2657955084,3508146.245255057,3011039.45404155,2358616.479683581,3349151.1131819193,3675370.052098343,2919555.546778393,3014634.392079721,3372677.5884389477,3412745.979233354,1806840.7125522716,1928973.7586596112,2262135.041175659,1448191.5486767057,1278987.2651762837,2438205.8138307757,2042588.025811682,3182678.2064134623,2512561.017558973,2163783.234889999,1869739.1533326132,2177936.8135965136,1584863.6872328173,2725581.363416195,1771266.6314918767,2670559.76365285,1797617.3479670857,2834029.4092162177,2376075.0007196413,3114950.3174176062,3813691.2499557,2745863.5837935284,3430516.5147301466,2582499.8964969395,2703849.294726097,2998066.295706567,3171051.172357413,3046699.723941717,3534427.918523735,2677841.2356821154,3547189.783902682,2575700.0049590166,3174643.988226928,2742161.059843501,2830968.770383317,2518229.538223608,2837445.5351611516,2650724.84964747,2818906.0881493203,3092309.2456659717,3003392.1162042716,2817451.37556062,2767309.746525126,2796550.053530054,2768931.3563413997
2469919.6799030392,2678894.9182108403,2343343.9293827037,2184610.809487571,2367462.7548897807,2644966.3180740946,2316791.118012922,2468348.9096914153,3157644.8187938887,2740923.342936289,2167680.1975631295,2500689.4452161435,2839817.3218746264,2378460.704328029,2354008.2968666907,2566449.9860497024,2874241.9853794286,3313265.349322151,2674236.985820545,3181562.306750369,2950201.8472332372,4361345.2985225525,4194474.159661653,4254379.304114997,4133858.0282030543,4532664.204784077,3927315.4841719433,3716603.199155344,2618906.16593325,2820844.176907953,3372113.81050538,3333806.942072592,2833817.322148186,3194197.859967549,3332940.7022011294,2270924.995119635,2926018.3042218974,2729878.852064506,2490185.0037271474,2345400.032049561,2566273.7428688714,2321063.340916217,2223078.815177981,2551445.5107453763,3141106.5901865195,2751429.1237542303,3118615.072256307,3367530.7118664007,3247739.399903112,2291696.5798381036,2874453.6885079048,2764729.413409205,3741645.062444742,3152979.5496764826,4646979.392603218,3624171.400998421,4326018.192744407,3242869.684521842,4212916.873844136,3413627.8241598895,5196352.963823835,5015903.948008906,4629055.646360699,4524720.072201618,4916710.090834441,4174807.8949353746,3910736.0166395456,3260365.5882525076,3434458.753609031,4108522.648195136,4219304.074581003,3452859.2907680743,3951064.4508806546,3992318.038539838,2441034.0878901607,3589398.9388198233,2940838.9437734587,3271122.592612287,3105524.2137951343,3909516.603650872,2971674.3148123724,3516046.2115257233,2246207.905504832,3076087.2967729517,2401147.8526780754,3291304.9222635133,2482926.4257035074,3257377.251199517,2376132.77043834,3500167.5053643347,4203986.729753869,4080924.6811527233,4181514.777383348,3758218.361016007,3607438.5340702045,3391100.580282926,3720898.967438629,3587461.617271103,3929539.266727293,3807836.6877114642,4174235.537409954,3668699.2103979313,3962235.1170573803,3326653.7250031866,3684913.1099352776,3383163.376407762,3730699.943421157,3209317.5574394697,3484192.9322096654,3522137.9812898193,3755368.7393326415,3794047.293710394,3713051.6962523554,3627284.702814626,3583078.185822895,3540988.7601409336
1721981.147525005,1951371.9199655023,1692751.5793296543,1662896.5229418525,1760391.6473117084,2165765.39485461,1744822.1411167732,1877396.067965184,2069015.709655972,2041541.705628,1863211.5596387202,1629413.2203069732,2308003.1414355137,1627128.2381779773,2202585.0788944126,1898488.6216447237,3227553.9019077313,2486074.648899684,1718003.2534902126,2808407.8604373583,2968533.0760531034,4013340.8491206956,4082171.3145753806,3806916.751041684,3692871.0864988114,3379071.947073023,3703839.5925879544,3250206.8898640135,2248425.958356273,2406651.0647518774,2573387.475914118,2809090.025179986,2358962.8383324053,2354433.7993870694,3010241.819907969,2015820.202472578,1914444.3942375781,2745143.6877450855,2212421.7771287733,1585107.6352497574,1939659.013657716,1421271.0457683813,1600936.2642717848,1371301.910797728,1986737.4573762922,2178057.593500321,2260539.030835854,2423404.397550149,2030148.686280927,1758056.527504009,1534121.4589981455,2082294.3869260713,2581298.240826403,2635048.309065989,2580675.1017442513,1510072.1501655555,2554933.787555555,2687561.9465045007,2676240.889646904,2152449.684252173,2457935.81991216,2881842.1662288057,2901950.1720799077,2703673.86282306,2446947.5122328335,2757317.8092251704,2688421.935476452,2735060.1656431356,2741691.419162163,2846873.367382988,2741524.788706183,2341947.503487081,2250991.597066064,1982940.5957626384,2034156.2098929742,1539926.51200114,2060608.4005813515,2487496.7897453085,2787132.1948416363,2454510.7650509635,2513079.832299485,2286091.102599807,2089654.9931687615,2420296.5130740274,2196434.8586543677,2569237.679559491,2272588.33548821,2635225.816565947,2181567.0353551754,2703125.857480252,3681033.103284154,2764464.133881615,3932718.3701677974,2750684.578470115,3200810.2757124444,2488593.217741199,3380102.459486771,2583709.490113267,3636751.18090669,2745050.012603842,3597931.259156537,2660245.0026485915,3402529.8442639057,2781491.290417148,3200362.8278612625,2877392.8794770674,3170352.5295239612,2259491.4286229094,2857515.45647588,2800410.4945218624,2939547.385088274,3252828.5172771183,3420946.8887175233,3295858.2354552,3132473.732927027,2999908.6888320833
1784060.1176036769,1798172.1285564126,1746416.450503034,1710786.026041311,1610915.8631598423,1614896.0685696409,2321318.623767785,2436710.2654095846,2218817.171890891,1988966.4909362255,1839044.8194283138,1954794.205958303,1826197.5192497433,2482599.2303315266,2580117.5292614917,2346680.1737764264,2439794.3928856975,2240666.467435386,2703674.5989179565,2210530.720711335,2124171.2618445368,2200787.0366759864,1955971.8232257736,2125549.8574136435,2250574.0051068887,2291576.9742514896,2160307.463121134,2592801.436600611,2751909.2626318773,2794227.530358222,2822335.0317418375,2544005.481550908,1712914.1113173428,1755479.5637886631,1791184.7061185867,1710786.3750403326,1934288.89705928,1740853.2700619698,1998009.8414548538,1727033.1045384728,1762041.9870615327,1619453.048448734,1684519.5441034972,1570670.7003214208,1709024.4431948452,1863687.5341369242,1810388.331046938,1864611.700467904,1884876.8137115713,1741119.9332922667,1849492.4878027332,1801271.8750246712,1761507.2581542132,1893191.8387572635,1804836.6344995503,2208003.6995371752,1985079.4761900543,1889501.6346670862,2052747.2525559785,2073718.4354588226,2253000.5934545114,2144113.1580504235,2164270.01487181,2176512.079504058,2286936.4749572496,2185785.003614751,2141672.1323667234,1931438.201219567,1913859.9936843112,1971164.2521669776,2056739.2991102946,1868888.3207564563,1837447.9921950842,1978017.8406359048,1733475.8863945499,1855557.712168531,1830587.2159916202,1891687.5762803408,2213205.924504652,2042854.5464728684,1757367.4761845006,1842567.2164717529,1828767.1175459581,1713997.8673433394,1913731.5802420408,1817415.0081737528,1868420.5438241197,1804941.6595537814,2688152.974047358,1998514.378564976,2413644.4116417835,2184460.6728539625,2325959.3966215383,2251485.0348163806,2181707.59108293,2223536.3479122324,2473116.072794152,2254149.205129435,2418406.836976181,2222717.991586864,2393355.168716819,2216732.5485963714,2154528.0724517065,2198967.36233466,2052478.792287527,2150486.6522199297,1898958.9300528255,2071882.6710386632,2260666.5336161717,2428466.5561411018,2297387.8415500587,2303810.617061309,2325512.771754503,2357944.7682247083,2321251.6583910086,2268004.38760018
