PS_alpha_ch0,PS_alpha_ch1,PS_alpha_ch2,PS_alpha_ch3,PS_alpha_ch4,PS_alpha_ch5,PS_alpha_ch6,PS_alpha_ch7,PS_alpha_ch8,PS_alpha_ch9,PS_alpha_ch10,PS_alpha_ch11,PS_alpha_ch12,PS_alpha_ch13,PS_alpha_ch14,PS_alpha_ch15,PS_alpha_ch16,PS_alpha_ch17,PS_alpha_ch18,PS_alpha_ch19,PS_alpha_ch20,PS_alpha_ch21,PS_alpha_ch22,PS_alpha_ch23,PS_alpha_ch24,PS_alpha_ch25,PS_alpha_ch26,PS_alpha_ch27,PS_alpha_ch28,PS_alpha_ch29,PS_alpha_ch30,PS_alpha_ch31,PS_alpha_ch32,PS_alpha_ch33,PS_alpha_ch34,PS_alpha_ch35,PS_alpha_ch36,PS_alpha_ch37,PS_alpha_ch38,PS_alpha_ch39,PS_alpha_ch40,PS_alpha_ch41,PS_alpha_ch42,PS_alpha_ch43,PS_alpha_ch44,PS_alpha_ch45,PS_alpha_ch46,PS_alpha_ch47,PS_alpha_ch48,PS_alpha_ch49,PS_alpha_ch50,PS_alpha_ch51,PS_alpha_ch52,PS_alpha_ch53,PS_alpha_ch54,PS_alpha_ch55,PS_alpha_ch56,PS_alpha_ch57,PS_alpha_ch58,PS_alpha_ch59,PS_alpha_ch60,PS_alpha_ch61,PS_alpha_ch62,PS_alpha_ch63,PS_alpha_ch64,PS_alpha_ch65,PS_alpha_ch66,PS_alpha_ch67,PS_alpha_ch68,PS_alpha_ch69,PS_alpha_ch70,PS_alpha_ch71,PS_alpha_ch72,PS_alpha_ch73,PS_alpha_ch74,PS_alpha_ch75,PS_alpha_ch76,PS_alpha_ch77,PS_alpha_ch78,PS_alpha_ch79,PS_alpha_ch80,PS_alpha_ch81,PS_alpha_ch82,PS_alpha_ch83,PS_alpha_ch84,PS_alpha_ch85,PS_alpha_ch86,PS_alpha_ch87,PS_alpha_ch88,PS_alpha_ch89,PS_alpha_ch90,PS_alpha_ch91,PS_alpha_ch92,PS_alpha_ch93,PS_alpha_ch94,PS_alpha_ch95,PS_alpha_ch96,PS_alpha_ch97,PS_alpha_ch98,PS_alpha_ch99,PS_alpha_ch100,PS_alpha_ch101,PS_alpha_ch102,PS_alpha_ch103,PS_alpha_ch104,PS_alpha_ch105,PS_alpha_ch106,PS_alpha_ch107,PS_alpha_ch108,PS_alpha_ch109,PS_alpha_ch110,PS_alpha_ch111,PS_alpha_ch112,PS_alpha_ch113,PS_alpha_ch114,PS_alpha_ch115
1427258.9507956044,1547204.1375211806,1449368.8615230336,1512488.0890951918,1363208.5034150241,1545316.9283168607,1520815.0399929946,1502430.3035038856,1432218.2186433813,1410283.2240000304,1483909.791301013,1597541.1563663653,1529053.8348655044,1374591.9006485255,1620786.7529742257,1505982.0068328292,1531962.652736471,1523971.7135955335,1525410.658351734,1577762.999862001,1564159.630191415,1730739.7927918683,1592340.6527059765,1567495.445700393,1783375.2280201323,1859515.0147945047,1640634.9731184416,1507163.1633318383,1557408.1028248696,1611391.9912155913,1560584.2848111899,1648382.4817123883,1676208.9882339966,1748194.3751120355,1629315.4978962804,1479491.5596205045,1511730.6561207988,1572651.3240654897,1636308.846650247,1452597.3935255192,1432972.1047604799,1473579.1251944408,1477490.0639871347,1557923.239552691,1590408.8429727904,1452417.447012465,1494793.3966591645,1613768.9388468878,1496272.611660428,1475896.582094226,1601847.1812788649,1651535.951699331,2027440.5145995424,1619147.9513242366,1695165.1428102762,2247226.43889367,1895595.911447633,2096879.0112823609,2410460.7090737782,1915540.8847571365,2467956.620681845,2561090.555791022,2360473.58995658,2368375.458045503,2353721.0142576974,2267482.0829297523,1533886.3209337022,1664599.5292748278,1611091.5968262965,1678340.84594013,1677015.1092141005,1606440.140841636,1583400.626776953,1587286.0137566805,1583477.4706966116,1589546.3845953136,1715952.9396522213,1457800.1740249165,1596519.7298105536,1594231.6861425529,1688655.9273891302,1608104.7403077632,1479839.2307060685,1483340.5116825548,1593157.9529546946,1482691.553401128,1598305.741200912,1522890.398325553,1482296.8853950477,1557748.3237625833,1511891.548612057,1609802.9481182988,1612882.8735114099,1685049.2534511422,1535992.9295736544,1551551.545054543,1533177.732698348,1553856.1162373787,1547538.8769191543,1581590.1038063606,1496838.3576437277,1699812.4774729994,1520871.2518267762,1649966.4122453867,1744943.1400974477,1550898.75738945,1648632.2061860217,1774309.5349030665,1564211.9653303493,1583326.0542508226,1666033.8837763302,1761992.8688021137,1881233.942945927,1711379.7400148336,1625059.295959346,1590127.521186933
1647754.96025465,1827537.7395335957,1617714.8011866992,1542900.5364544613,1680471.2137561825,1741103.714472879,1687258.037513242,1711733.4749957751,1717835.955066872,1712821.5016246077,1653828.3181503722,1575545.2615807995,1656197.810898203,1546676.7192471467,1681122.9238421954,1608901.2290744183,2054930.945258786,1870476.5439436235,1746132.9336234287,1634689.524107902,1997214.3092730066,2136037.3196662073,1925598.9133212066,1890959.890051347,2261329.8709482676,2275748.424158745,2325918.370340748,1883037.254115823,1708505.379239008,1697684.3538186802,1769676.0648875611,1683426.5318313655,1569848.349258833,1536541.688526794,1587958.4759704832,1739883.3861960233,1684045.6650749124,1578276.3264302397,1720256.5411330096,1621534.2445881178,1866758.6063211712,1528873.0604890788,1535768.8662883434,1561698.3609053628,1607800.2522829042,1549423.9014209637,1647714.3189955838,1743513.9599386565,1654062.1211288008,1577556.754023385,1538441.1922507817,1692521.834984517,1504782.6013663642,1643647.1179126115,1682719.7313211707,1630637.060309576,1737323.6759806555,1489839.304088784,1930005.389728066,1575586.6269940853,2002702.7989787243,2037773.6118568077,1961344.5497402356,2157596.028160047,2219474.088086334,2372813.982558901,1530421.4741171042,1614614.9564479382,1639167.225878576,1560613.8486742529,1492143.964323846,1663242.5575232601,1677390.5597765485,1588256.5001391321,1690076.9835931894,1650011.1701602475,1586379.853656443,1743442.6114556682,1678714.9284546394,1519954.516432224,1628377.1995448542,1764068.8792482046,1989713.8420068328,1951908.7618954557,1841168.127816359,1852348.6426882022,1857991.031889117,1915161.478591227,1808846.8184077418,1651633.5005686942,1997241.4559275424,1782445.5316668192,2137215.699717947,1897718.7991329143,2263257.9569618264,1656881.7934324138,2209764.413394147,1770116.354514725,2220513.360811748,1953377.0350012202,1905680.31226229,1744429.9687684737,1839799.678223212,1805063.3081056066,2363289.8438323513,2264466.9395136773,1611335.8540546296,1426691.574087543,2273295.801077333,2468753.206409329,2626762.2335319594,2672182.14453509,2682352.3969879015,2653232.312728809,2557127.1156020034,2410038.506465367
1806396.370937891,1928088.9752245103,1857020.1259395862,1745658.5744349358,1908397.607851884,1888188.9686368322,1939871.1184575893,1885973.150712186,1908404.1004349312,1923153.7319965935,1883876.1610035435,2174182.4741905225,2514481.42731779,2181486.3208875796,1956063.7739038377,2300936.136688712,2655435.804847463,2453043.711503312,2155065.7044413607,2402638.683340764,2490757.661922433,2344870.352766131,2342730.4409766756,2292103.5719526974,2224767.324349931,2252803.453243985,2275298.764472693,2146598.5141418106,2029375.3153353347,1999678.8787729435,2062040.8868317942,2035543.08925422,1879452.686839955,1951962.2095451555,2043781.3733968425,1924026.5257026982,2394569.3114994294,2307650.729734649,1908530.6690631306,1616880.0608495807,1698446.9440901817,1540061.1610338152,1600321.3743578896,1873429.6186442983,1871521.7658236863,2025014.756818378,2118310.0946822227,2319324.991676021,1961814.5041343074,1790142.4829297555,2214969.9921784787,2387102.2519885497,2526307.6148128677,2724974.700939261,2546590.9816790535,2238511.173074414,2414387.08761077,2753927.9698114265,2207024.501201857,2241693.6396964923,1938339.8826411844,1934705.473048415,1924623.289040328,1922489.1819233804,2029256.6777573812,1944922.4808004077,2434283.4507857226,2770965.854755758,2778554.148828187,2628946.83528695,2534793.3038425166,1996712.4104767763,1837916.6793130739,2077423.5662770679,1928430.104154864,2163434.909788972,2075333.9415858497,2240823.9698707894,1996691.5030132933,2371208.2520671706,1975612.5141675703,1880497.3670240955,2033538.4274920397,1981797.6635288955,1933357.0345632536,2170599.028260111,1941470.413065422,2055918.9235961682,1969467.1022869544,2452059.7355953273,2237975.654521282,2145768.4916211604,2149576.0793224946,1988966.9545040368,2158067.8364190464,2182525.5406353124,2249818.5801965557,2272767.9112495356,2225860.25135865,2047418.1653440078,2266262.951478456,2450616.5399043886,2173675.608776441,2214582.805798273,1973568.424207317,1903932.7911338848,2128252.867491478,2124572.8696282813,1935153.1086289699,1968878.5785352185,1999129.3535728478,1961162.7273540813,1896300.1433056367,1866691.911660711,1883880.1015652863,1904226.1032082038
2410075.8058008663,2589979.537019313,2149676.4440591326,2378604.7357454044,1891229.361920393,1628121.1768790963,2781362.843640138,2620677.718124218,1961545.7927978132,2430413.121893772,2798071.850550861,2397120.9845993165,2682062.148718834,3168149.953392827,2281002.0152287674,3126484.8786593094,2886094.599526953,2911232.5872834707,2893997.7546524964,2673231.8641246087,2836323.1722079217,2667212.979361187,2469804.8674745397,2304948.265928721,2603401.7682545134,2738867.607323425,2349423.0156965274,2579645.165359168,2585685.9715624293,2655379.5401414614,2778326.6571985544,2717313.660507609,1529883.800675396,1509675.6949549993,2577219.37650799,2936361.0584881515,2311251.2739810543,2716123.461148269,2251218.6113885245,1591897.6480079251,1924895.8703008574,1607381.303985573,2137909.2098976723,1727595.5940928357,1837398.0463353675,2935445.4253546777,2841912.4165687044,2922687.91916133,2767873.5091971457,2447763.596303354,2573629.262547551,2539109.1508574565,3275436.411324298,2770567.7142452444,3368398.159180021,3005718.930535834,3244255.442794882,3334840.5596299246,3072947.396003978,2918171.1412560632,2844640.3415932334,2851294.607529478,2878260.660890998,2871109.4768350353,2842915.6552839093,2930641.1695957836,2968941.1638632165,3268686.594927554,3293316.730693903,3335062.6101333373,3176517.6992636495,1898639.9573062,1909097.2421359965,1820586.6768685488,2515287.988907579,2612957.9785426008,2934562.234958935,2577315.9567770627,2536998.106053637,2665050.653041929,2263002.627530779,1622986.2076751299,3073961.3046363895,2170874.777722921,2630577.731724186,2374848.0197408404,2689079.973641457,2018998.242218272,2154525.8309013527,2975152.0283400044,2056828.2564493832,3210244.9537264984,1900389.3571796173,3130878.824706967,2479801.1391179827,2207130.7529189796,2172356.2887669266,2686457.8856468108,1907873.6900368698,3074922.987796056,2932748.3072168,3079534.941684654,2781724.18353441,2551410.2950715562,2350969.8522776696,2122057.1497162743,2687415.311258013,1869844.411663514,2261499.1537543866,2616990.040403494,2734545.310368501,2624952.2414228767,2538536.0213584737,2393203.01216384,2297995.5518511473,2257755.159397638
1478086.502196456,1583476.575721995,1473748.3155255413,1474451.2373954856,1649870.5127034779,1919432.8017317695,1790675.8787942252,2297750.026736503,2628926.195047704,2696135.8907113946,1664320.4766858036,1964872.3256338444,2220530.4779644604,2023108.212147349,2566555.3455693573,2621242.4209621404,4084207.489930732,3613599.290488375,2603697.8694691155,4094257.6360416277,3029802.1907472815,4753399.098263047,3989785.706225368,4584424.500520283,3511540.1103217383,3527400.998270847,3657164.8233618755,3471188.7837642473,2649387.0227316725,2817956.049904056,3445759.2798298295,3050382.2045539552,1884439.6159493267,1766745.5149951424,2585747.4692480816,1657212.1673537844,2314791.8805698445,2526140.776426754,2599375.5060452768,1488044.0123997992,1586018.562046484,1480913.507066172,1489712.375535763,1540931.8910188763,1993834.6459317552,1933389.2234046585,2148830.5791403754,2079957.6965399275,2385988.936170652,1717169.66414225,1630289.032345626,1855907.1128046848,1652610.8083778196,2202083.0407171627,2002404.36931205,3187769.009490031,3123495.5732586076,3172317.048920789,3611894.25873277,2748299.5478601097,3767637.855308445,3133370.1046746084,2660308.17972285,2636787.716747681,3493251.7476608884,2396799.053227282,1988821.9835346094,2590594.292798013,2874906.646773223,2477661.8522362905,2039472.7367975751,2561027.1979586123,2112526.3893468506,2274867.352204739,1846257.2711701484,1721780.6414878499,2350222.584123769,2163272.229977984,2759691.2821108093,1967019.1328701274,1960786.538645979,2127326.685835104,1741851.5759364616,2180297.525580794,2323457.1179711157,2189101.9288499597,1925090.169157149,2241570.602624486,2352616.630446852,2083273.7374749363,4196125.299835708,2302426.1393854544,4172326.818311472,2546002.514536648,3274165.365193496,2289997.242970718,3534881.27422361,2164678.001003969,3907231.8011458484,2239092.3719210196,3996507.2272533053,2518274.3573168153,3826457.987508737,2709575.633563457,3607175.0113242194,3079256.290079914,3127329.3158607027,2539903.189345891,2788028.2676028605,2575193.4349459345,2599029.785510766,2878123.798083043,3130065.975568616,3225319.56968797,3154903.0002682656,3022598.864114406
2181551.5369633646,2634456.894197711,2382105.0519609153,2142482.3577368343,2275041.0042354073,2397177.3529006927,3432555.417487198,3671795.3029360063,3777838.4650971387,3744666.497843473,2598413.755143086,3076817.1196978595,3226744.538642986,3458388.6217657425,3431280.336407548,3747172.024082586,4669064.317826798,4983855.146197514,4727914.561265431,5290189.17820919,4667264.711690654,5418021.477968593,4988837.436563266,4916239.1531823985,4985273.86207321,5453915.112583366,4636731.680090067,5052558.094791759,4418734.376557882,4412642.430230875,5332743.31782365,5175929.801297703,2296711.550997974,2415538.8740305947,3608446.7031571297,2942463.9510392854,3657314.7043479215,4360892.70461434,3481533.601519461,2250909.5133657055,2219849.504438618,1936965.1015660418,2057235.039488865,1869770.0651905134,1925027.0619578492,2936643.5068758237,2720488.0846838807,3216125.4091951856,2517070.666862477,2263216.1065362752,3238040.1732485453,3000435.236522719,3447510.390069267,2657603.5406442457,3744879.0089914543,4708170.59088541,5197935.648871003,2897470.684940988,4621921.476531904,4871923.575176922,4224012.74920834,4246430.230818973,5142626.683500477,5288940.301587656,5507688.423896525,5221769.203229931,4782402.662634755,3487588.0110882926,4273019.81431692,4632761.604088123,4444640.0389661025,2470518.896669881,2430676.334198272,3660514.095043759,2660508.8379059383,3699740.4727242477,4688443.039614776,2300287.3117274595,4557660.737575683,4044274.997218725,2597890.0988499783,2626181.128147192,3509831.3040024387,2341566.097007824,3456239.2522052815,2405968.289757911,3524268.8026258014,2567196.0307057975,3887838.23375743,3338882.4484432642,4822621.770765908,5673651.184949823,4884555.270194951,5671460.884043437,4139340.525698731,4526689.933501084,4468782.734111576,4878328.278141569,4642772.449017795,5426715.816195504,4828320.233794098,5636458.591654453,4624561.879970343,5440126.587010062,4322288.270355433,5044083.85021607,4309784.943487832,4174069.9373196787,4599267.242796377,4328838.82435591,4486603.614544754,4927443.851657156,5184560.988865558,5122418.009339851,4994151.488617333,4868129.281718605
3269592.2266469123,3493040.8231164822,2882529.2672963133,2762633.5643677455,2624743.1476395363,2774092.1521220924,3036594.8228441076,3097772.4741671784,3472826.270161843,3232361.777565996,2752735.7508029477,3389757.887414423,2892655.5179632897,3363862.381213772,3098674.816653787,3766484.7205803827,4200004.587858335,4705280.033741704,4491153.618335724,4897490.148825608,4405181.917695766,4763302.263803645,4668419.38382498,4903649.177836125,4494833.4968276555,4896958.363168625,4428149.721722145,4488005.306986242,3315246.2491708454,3289489.5599856293,4220452.008179046,3717183.588287293,2745072.325440098,2543855.047187093,3227161.9257326983,2824669.493725091,3345784.123005208,3856571.4049207545,3232828.6869981145,2876295.0523386495,3155674.6213621083,2170209.8047631737,2459496.0868617343,2019553.6429151336,2222179.4175254917,2943653.8644639584,3077876.8145020986,2760707.282821547,2575754.6415451295,2641547.337225531,3241209.9936446617,3072934.4672908112,3260626.758484537,3122589.462903908,3847064.7452722285,4308673.369148055,5003748.292124156,4201987.978169892,4437231.79496425,4213595.000591835,4752324.0844311025,5304209.368842125,5182605.196333782,4456288.781374646,4612788.383577991,4436303.891813046,4337734.719283028,3603862.7097794334,3415188.9272312205,4201762.731333576,3897014.747816975,2779340.6941275643,2739924.958432974,3543328.633860163,2662057.0880926615,3368053.076733721,3812637.901724444,2951251.999981755,3526536.475166455,3795686.8523710533,2989020.828885795,3040175.688553757,3367086.551831953,3035952.4296476166,3293529.4438459664,3076181.863887103,3234663.1358092087,3224140.404208153,3236900.0912094824,3637064.2561590206,4883146.56990114,4966979.252903709,4858270.310611528,4705555.494597088,4408090.078158865,4077297.0712450487,4583504.884860457,4406189.466146827,4736981.841261918,4683972.20758495,4697347.4411725225,4621406.306337516,4281753.7088199025,4166033.485949662,3872370.393150466,3631232.4558021524,3425195.436723711,3664258.0830132705,4180058.378268151,4046566.8145937794,3918128.6844709264,4023471.500691808,4042080.1776746428,3961414.6173453354,4134005.313177421,4138086.435587739
1977744.139204359,2365759.90147642,2083542.7534845108,1957762.4709266082,2341187.66858897,3349362.659325411,2376411.7609413792,2761800.852890258,3623746.4897045884,3477243.816926146,2075851.770216636,3252071.6616709675,3883766.695164898,3459373.774091118,3312261.5621262277,3982444.6041824585,4570239.221313425,4507945.237651273,4162007.170432853,4589642.37571668,3861457.822804411,4084700.2979628453,4039914.071968871,3749842.8284428534,3971469.839436897,4003362.6654553614,3970351.175753031,3862775.099442386,3520721.348568852,3442631.4107622276,3932988.9228892433,3464003.7155190962,3853502.224738429,3472336.7394200405,3933487.4447629643,2846285.681568574,3539152.7286295383,3450112.0282943575,3748644.4404464606,1941832.2282293926,2077137.3572557203,1950267.6287541296,1949703.6947309284,2048400.8757079418,2150816.5462035546,2551626.7392715192,2561185.512174557,2849172.8374616834,2342978.354463856,1963584.1142802602,3391644.96812781,3591900.1428210787,2615100.1886249394,3966921.7007557624,2641960.0812866255,3376872.6917009316,3203444.284830973,3450763.0672125374,3841290.923183876,3447246.705219599,4066233.494081053,4237132.84488475,4408476.692802129,4083395.6900705034,3988467.533545032,4218644.921606062,4550792.743256858,4117789.79036647,4450276.4198201755,4597537.51006203,4520154.692052673,2687406.8867887324,2454503.428096203,3469307.14062882,2530717.6781117646,3314766.1176392175,3295999.1020734003,3067198.131909899,3405779.2698296066,4166709.055680235,3815947.1071651704,2531560.92332571,3875194.967795713,2813619.339425306,3940401.7441581967,2607436.3438358437,4016067.151900804,2512090.7977684694,3304444.7735682125,3757276.2596193906,3645387.567170218,4685629.871259876,4280759.85527679,4692249.303593308,4009779.734085773,4187309.3039985197,4541084.100947013,4506876.556202272,4439633.080610065,4638321.516709582,4933311.864184424,4735771.127341692,4408542.939305593,4715506.709551972,4249477.324749086,4494305.779889583,3191454.2690312234,3929782.912206049,4147771.8535793074,4315329.558521427,4203305.71781486,4372093.895568197,4469429.882344545,4713529.865169047,4707824.350249152,4461317.92683064
2363071.6317547373,2492888.1859691422,1940758.2571564536,1904978.0705259512,2204183.2701888117,2233865.814827019,2233878.1798864133,2386549.1318314876,3420637.604795261,2904446.238617111,2026363.02965553,1379814.827460186,2683589.5805702503,2687899.842037176,2802440.8425063374,1789261.492744338,2804904.8299769918,3736252.115931167,1278661.811162479,2569067.000339512,1220939.313112058,2901255.383245373,3731726.3250549943,4268662.424714718,2848994.035098205,2376417.858614499,2675292.182728593,1533119.5191582236,1943827.5854239138,1705755.2065034728,2306289.67995143,2657833.2928582304,3185236.261497073,2913783.7943492117,3108069.9566769646,2062033.0241864468,2108964.1508407188,2466062.402884919,2895187.163990093,1907709.7223490034,2089372.24122236,1945814.3169035288,1805454.6802658758,1403655.2822168837,1666879.4091795336,1903826.6629969752,1832940.4375834987,1930326.4517147406,1677334.542801841,1454984.0318108299,1804086.1095624072,2369961.3637881484,1515119.5298608535,1376054.1252424365,1696328.8767897845,1892020.5156563558,1718108.535348056,1804979.7130621225,1755520.7171254323,1551737.0361871955,1888616.4563794069,2183197.058509131,3296150.958166647,2358317.582103738,1891338.6607075734,2420101.6948423823,2046216.5060792,1460259.4528918187,1555349.8213691406,1810303.7085665574,2546698.8609581157,1817665.1772580305,1491323.7814000342,1817395.2220599172,1777442.7312457634,2107888.166371149,2106856.1781060225,1844455.6207864007,2776658.900210266,1683965.2083076977,2952963.4264256107,1911923.8207407575,2605491.150629286,1930516.271171929,2929699.97130965,1649310.598483311,2795369.9182799254,2195887.813888547,3114409.107912553,2200764.56488259,3896063.8646297827,2692234.55632036,3222939.7035637344,2819905.808181257,2239011.7645059675,2477980.043766639,1707436.3612310702,2306345.276787171,3435120.8480288815,2486046.3662561527,3323945.091663884,3814683.0625581434,3352490.2833712474,2945583.1546487277,2829866.196303289,2692832.3014658643,2517207.2204280104,2429519.5381636526,2311309.669005894,3001795.9881084063,2302592.1538057863,2390597.7104410566,2840262.403493236,3151931.640372709,2669413.441047181,2069470.0106036528
1756377.7483803013,1699360.2818994862,1958163.0606294188,1849675.4884877792,2142136.4066110873,1879691.1238849408,1543078.368101461,1538569.15198035,1544261.7406874837,1597268.0554527668,1527469.6828676835,1504276.3019742572,1626678.5955897295,1628023.6787541131,1750100.0180755064,1623812.8100541166,1599454.8981117446,1661863.926451769,1831887.284872697,1799979.6849269709,1869282.4925352565,2037795.164180944,1901188.7904266063,1700392.7856562245,1992645.2135815665,2116436.7623247895,1753235.5647986892,1419261.0794347313,1767704.3430111958,2580616.9565627594,2778341.789836514,2890450.480388591,2084123.7724442864,2299237.632649887,1950922.0808174384,1568757.7559301665,1479149.0906806025,1779414.9963797259,1667682.9310889589,1713044.1763990058,1766274.696457971,1561484.3360429986,1634749.9839329943,1633935.9789911225,1676182.853819582,1734751.8790707665,1781215.6334026598,1793000.9625142752,1735967.0316866396,1728566.7230144222,1639885.7786985796,1509614.625798526,1616557.8052966036,1723557.7689314976,1561439.75816299,1668319.5416350313,1650902.9236501907,1179866.6599708921,1711034.1155084306,1887517.3096382462,1955874.6794366636,1831188.6162654138,1932696.5944729864,2072060.743119856,2088848.7131217578,2136928.575982998,1713058.723861903,1540109.6428139103,1714651.3809241904,1354747.6707812098,1869840.3819022197,1780328.4152258178,1717363.0152762572,1753356.375896581,1688783.8606065554,1532490.1148117322,1997258.4131707386,1772464.9305830174,1441138.9580992647,1710323.7731101366,1888277.3854632163,1759046.842796531,1575346.176002431,1720342.7832743756,1649167.1224239934,1747622.204820279,1668708.3229878482,1743908.6151173187,1541261.217980005,1623466.7286400439,1563800.44259438,2000891.118713278,2046393.1943564122,2134089.9618613394,1717223.277704806,1766542.5066972785,1583537.7411361532,1804039.5645903924,1708723.0460587563,2139099.2066045436,1675036.2047544809,1955782.5438868217,1574263.9961204508,2064900.2782646096,1932462.6263384908,1547567.5875267598,1776571.2492291257,1675657.4008821563,2126525.090944784,2002574.7242962788,2073441.1550323833,2214311.457204316,2361250.84794816,2475825.4650172256,2444185.7457304127,2341495.1839224217
